time,gFx,gFy,gFz,TgF
181.202705,-0.8236,0.5299,0.6964,1.202
181.228733,-0.6508,0.4657,0.5273,0.958
181.255180,-0.4696,0.4561,0.4557,0.798
181.281575,-0.4004,0.4114,0.4057,0.703
181.308917,-0.4370,0.3193,0.3478,0.643
181.335841,-0.5006,0.3305,0.3920,0.717
181.363436,-0.9266,0.4523,0.4226,1.114
181.389954,-1.3871,0.5749,0.4795,1.576
181.417003,-1.2657,0.8192,0.6267,1.633
181.443777,-1.1390,0.9120,0.6776,1.609
181.471096,-1.2335,0.8558,0.8435,1.722
181.497999,-1.3818,0.6714,1.0143,1.841
181.524504,-1.1974,0.5411,1.1066,1.718
181.549984,-0.9279,0.4100,0.9879,1.416
181.575967,-0.6589,0.4032,0.7529,1.079
181.601910,-0.5506,0.4368,0.4736,0.848
181.628611,-0.5138,0.4564,0.1919,0.714
181.654821,-0.4073,0.4754,-0.0184,0.626
181.681286,-0.3058,0.4761,-0.1137,0.577
181.707711,-0.2385,0.4777,-0.0572,0.537
181.734573,-0.1421,0.5062,0.0798,0.532
181.761038,-0.1930,0.5380,0.1306,0.586
181.787578,-0.3191,0.5278,0.1198,0.628
181.813764,-0.4165,0.5786,0.1948,0.739
181.837705,-0.5658,0.6585,0.2537,0.904
181.864028,-0.8036,0.6795,0.2871,1.091
181.890375,-0.8837,0.7376,0.3121,1.193
181.916843,-0.8451,0.7456,0.2899,1.164
181.942435,-0.8206,0.7174,0.2466,1.118
181.967202,-0.7828,0.7481,0.1895,1.099
181.994896,-0.8201,0.7085,0.1641,1.096
182.019500,-0.8367,0.6364,0.2029,1.071
182.042311,-0.6406,0.5961,0.3346,0.937
182.066910,-0.5031,0.5937,0.4433,0.896
182.091857,-0.5008,0.5783,0.5638,0.950
182.113436,-0.5807,0.5521,0.5957,0.998
182.138698,-0.6093,0.5621,0.5002,0.968
182.164538,-0.6342,0.5732,0.3481,0.923
182.189290,-0.7114,0.6115,0.1667,0.953
182.215240,-0.7479,0.7654,-0.0318,1.071
182.239750,-0.8544,0.8383,0.0500,1.198
182.265891,-1.3774,0.8246,0.4033,1.655
182.290090,-1.7456,0.7843,0.9300,2.128
182.315333,-2.0600,0.6436,0.9933,2.376
182.341688,-1.8802,0.5339,0.6654,2.065
182.367290,-1.3557,0.4962,0.3730,1.491
182.394320,-0.9887,0.4165,0.3104,1.117
182.442675,-0.7272,0.3186,0.4164,0.897
182.467944,-0.3210,0.2963,0.4518,0.629
182.493959,-0.2506,0.2883,0.4355,0.579
182.519390,-0.3244,0.3037,0.3468,0.564
182.546095,-0.2885,0.3713,0.2016,0.512
182.572644,-0.2306,0.4833,0.1567,0.558
182.597539,-0.1632,0.5744,0.0570,0.600
182.623295,-0.0916,0.6678,0.0439,0.675
182.649826,0.0305,0.7515,0.0141,0.752
182.675867,0.0461,0.8323,0.0521,0.835
182.701991,-0.1016,0.8614,0.0194,0.868
182.727698,-0.1679,0.8627,0.0483,0.880
182.754029,-0.2238,0.7417,0.1725,0.794
182.779926,-0.5475,0.6770,0.5622,1.036
182.805846,-0.6545,0.6911,0.8410,1.270
182.832908,-0.6293,0.6476,0.9200,1.289
182.859410,-0.6261,0.5812,0.6840,1.094
182.886048,-0.6354,0.5702,0.5557,1.019
182.912680,-0.8101,0.6122,0.4863,1.126
182.938808,-1.0188,0.7503,0.3507,1.313
182.965090,-1.0720,0.8069,0.1963,1.356
182.991544,-0.8208,0.8341,0.3998,1.237
183.017903,-0.8236,1.0312,0.8181,1.553
183.062450,-0.9672,0.9702,1.0585,1.731
183.088018,-0.6950,0.7512,0.6886,1.233
183.111878,-0.5462,0.6577,0.6092,1.050
183.133306,-0.4837,0.6611,0.6889,1.070
183.156535,-0.4842,0.6154,0.6143,0.995
183.185582,-0.4414,0.5998,0.4333,0.862
183.210571,-0.3684,0.5548,0.2479,0.711
183.235975,-0.4686,0.4859,0.2410,0.717
183.262454,-0.5672,0.4095,0.3094,0.765
183.288017,-0.5331,0.3587,0.3776,0.745
183.313821,-0.5553,0.3308,0.5828,0.870
183.338901,-0.8348,0.3051,0.9810,1.324
183.364456,-1.1006,0.2623,1.2268,1.669
183.390004,-1.1432,0.2192,1.2422,1.702
183.415614,-1.1644,0.2257,1.1294,1.638
183.441226,-1.1819,0.1882,0.9446,1.525
183.468905,-1.0645,0.1696,0.7184,1.295
183.495199,-0.9259,0.1757,0.4739,1.055
183.521378,-0.7945,0.2047,0.3444,0.890
183.550301,-0.6816,0.2788,0.3280,0.806
183.576338,-0.6916,0.3963,0.4106,0.897
183.602901,-0.8656,0.4060,0.3917,1.033
183.628966,-0.8480,0.3821,0.4340,1.026
183.653812,-0.6135,0.4427,0.5965,0.963
183.679219,-0.5856,0.4696,0.6046,0.964
183.704664,-0.5353,0.5644,0.5960,0.980
183.729766,-0.5739,0.5714,0.5381,0.972
183.754792,-0.7226,0.6895,0.5479,1.139
183.780945,-0.6552,0.7884,0.6427,1.210
183.806955,-0.7422,0.8516,0.7203,1.340
183.833028,-1.1001,0.8251,0.8037,1.593
183.859561,-0.7757,0.7503,0.6786,1.275
183.885886,-0.3601,0.7237,0.5557,0.981
183.911731,-0.1761,0.6308,0.4970,0.822
183.938033,-0.0237,0.6469,0.4707,0.800
183.963363,-0.0032,0.5512,0.2363,0.600
183.991552,0.0796,0.5104,0.0993,0.526
184.017606,0.0434,0.5020,-0.0440,0.506
184.043069,0.0412,0.5532,-0.1100,0.565
184.062839,0.0619,0.5812,-0.0834,0.590
184.094599,-0.0476,0.5632,-0.0804,0.571
184.115887,-0.2416,0.6338,-0.0841,0.683
184.138132,-0.3718,0.7097,-0.1230,0.811
184.161359,-0.3628,0.8060,-0.1153,0.891
184.182349,-0.4316,0.8842,-0.0802,0.987
184.203693,-0.6014,0.9035,-0.0629,1.087
184.229085,-0.7735,0.8632,-0.1862,1.174
184.255017,-0.5898,0.8175,-0.3023,1.052
184.281309,-0.3718,0.7735,-0.3242,0.917
184.306029,-0.3191,0.7610,-0.2595,0.865
184.332183,-0.4976,0.7593,-0.1936,0.928
184.357999,-0.7151,0.7137,-0.1451,1.021
184.384591,-0.7850,0.7119,0.0060,1.060
184.411939,-0.8231,0.7589,0.3092,1.161
184.437591,-0.9904,0.8311,0.5179,1.393
184.463043,-1.0021,0.7845,0.5691,1.394
184.487770,-0.7737,0.7032,0.6341,1.223
184.513801,-0.5574,0.5730,0.6991,1.062
184.540769,-0.4143,0.4414,0.7313,0.949
184.566177,-0.2990,0.3799,0.7516,0.894
184.591959,-0.3684,0.3809,0.6546,0.842
184.623008,-0.4686,0.4439,0.5014,0.817
184.648845,-0.7703,0.4989,0.4776,1.035
184.674902,-1.2028,0.5385,0.7192,1.501
184.700184,-1.4248,0.4214,0.9263,1.751
184.726447,-1.1231,0.3699,1.0174,1.560
184.751438,-0.8665,0.2951,0.9312,1.306
184.776961,-0.7826,0.2651,0.7233,1.098
184.801803,-0.6829,0.2185,0.4685,0.856
184.827069,-0.5240,0.1908,0.3521,0.660
184.829915,-0.4835,0.1889,0.3500,0.626
184.871029,-0.3268,0.1593,0.3651,0.515
184.896975,-0.5345,0.1092,0.3229,0.634
184.921756,-0.8954,0.0880,0.3670,0.972
184.948243,-1.0116,0.1087,0.5764,1.169
184.972867,-1.0752,0.1214,0.7467,1.315
184.997810,-1.2264,0.1200,0.6675,1.401
185.022396,-1.2623,0.1363,0.5408,1.380
185.048891,-1.2675,0.1884,0.4511,1.358
185.074076,-1.1077,0.2128,0.3754,1.189
185.098290,-1.0510,0.2793,0.4326,1.170
185.118075,-1.2968,0.2805,0.4497,1.401
185.140529,-1.5179,0.2607,0.5012,1.620
185.164681,-1.6228,0.2592,0.5454,1.731
185.189378,-1.4570,0.2224,0.6434,1.608
185.213863,-1.2934,0.2108,0.6139,1.447
185.236011,-1.2042,0.1820,0.4438,1.296
185.259985,-1.0379,0.2131,0.2980,1.101
185.281550,-0.8856,0.2343,0.1799,0.934
185.305763,-0.8323,0.2382,0.1030,0.872
185.330554,-0.7730,0.2399,0.0172,0.810
185.352668,-0.7181,0.2385,0.0189,0.757
185.374232,-0.8015,0.1808,0.0519,0.823
185.399526,-0.9147,0.1151,0.0678,0.924
185.423212,-0.9249,0.1092,0.1814,0.949
185.448912,-0.9523,0.1524,0.3075,1.012
185.474999,-0.9054,0.3130,0.4683,1.066
185.501106,-0.7991,0.4016,0.3977,0.979
185.526904,-0.7337,0.3452,0.1052,0.818
185.553253,-0.5646,0.3821,-0.0665,0.685
185.579760,-0.4938,0.6415,0.0446,0.811
185.605424,-0.9023,0.7985,0.0160,1.205
185.638623,-1.1541,0.9215,-0.0560,1.478
185.663975,-0.9582,0.9257,0.2105,1.349
185.690051,-0.7324,0.8509,0.5065,1.232
185.716226,-0.4221,0.6323,0.8867,1.168
185.742774,0.4008,0.6371,1.0641,1.303
185.768785,0.6640,0.5781,0.7914,1.184
185.794142,0.4717,0.5819,0.3828,0.841
185.820119,0.1597,0.6484,-0.0403,0.669
185.846516,-0.2162,0.5847,-0.5038,0.802
185.871885,-0.7307,0.4305,-0.4354,0.953
185.897563,-1.7095,0.4351,0.0150,1.764
185.923183,-2.5489,0.4920,0.3744,2.623
185.948355,-1.9729,0.5835,0.4482,2.106
185.975008,-1.0786,0.5827,0.3395,1.272
186.000617,-0.5534,0.5893,0.2032,0.834
186.024712,-0.4127,0.6531,0.0898,0.778
186.048511,-0.4526,0.5311,-0.0523,0.700
186.071963,-0.2465,0.5966,0.0013,0.646
186.096706,-0.2531,0.5986,0.1418,0.665
186.122745,-0.2976,0.6672,0.5142,0.893
186.147178,-0.2726,0.7750,0.8994,1.218
186.168142,-0.2343,0.8194,1.0245,1.333
186.199048,-0.0664,0.9059,1.0067,1.356
186.231079,0.0031,0.8959,0.8799,1.256
186.253948,0.0898,0.8819,0.7673,1.172
186.275322,0.2672,0.9780,0.8538,1.325
186.297468,0.2748,0.9497,0.9671,1.383
186.321739,0.0444,0.9680,0.9675,1.369
186.345744,0.1443,0.9868,1.3754,1.699
186.369556,0.2726,0.9140,1.8254,2.060
186.393686,0.2806,0.7955,1.8281,2.013
186.417643,-0.0044,0.4649,1.4932,1.564
186.443132,0.1111,0.4278,1.1450,1.227
186.469253,0.0984,0.3531,0.8562,0.931
186.494114,0.3190,0.3487,0.7192,0.861
186.520764,0.2269,0.3352,0.8210,0.915
186.547938,-0.0815,0.2660,0.8420,0.887
186.573721,0.0803,0.2839,0.5828,0.653
186.599667,0.3568,0.2627,0.0837,0.451
186.627266,0.4634,0.2551,-0.5013,0.729
186.652839,-0.0916,0.0100,-0.8791,0.884
186.679275,-1.3415,0.1581,-0.8524,1.597
186.705095,-2.1187,0.6523,-0.4997,2.272
186.732212,-2.0383,0.9331,-0.0721,2.243
186.758092,-1.1971,0.7454,0.2666,1.435
186.783730,-0.2714,0.7855,0.6465,1.053
186.810229,-0.0811,0.9015,0.6722,1.127
186.836796,-0.6168,0.7698,0.4453,1.082
186.863043,-0.7102,0.7384,0.2403,1.052
186.888998,-0.7388,0.5876,-0.0562,0.946
186.914301,-0.9301,0.4481,-0.2612,1.065
186.941258,-0.9494,0.3902,-0.2113,1.048
186.967879,-0.7681,0.3181,0.0165,0.831
186.994632,-0.4910,0.2951,0.2041,0.608
187.019059,-0.1397,0.2551,0.2049,0.356
187.043558,0.0584,0.1603,0.3783,0.415
187.082379,0.2350,0.2958,0.7223,0.815
187.110150,-0.5578,0.4498,1.5310,1.690
187.135333,-0.6149,0.5627,1.2528,1.505
187.162383,-0.1700,0.9569,0.9964,1.392
187.188457,-0.4178,1.5313,0.8200,1.787
187.209412,-1.3848,1.3088,1.0534,2.177
187.248850,-1.8343,1.1910,1.7103,2.776
187.292752,-2.0207,0.6675,1.7672,2.766
187.316151,-1.7129,0.1116,0.7033,1.855
187.343111,-1.3884,0.0696,0.4506,1.461
187.368739,-0.7622,0.5512,0.3989,1.022
187.395975,-0.8956,0.4263,-0.2113,1.014
187.423160,-0.7344,0.3733,-0.6518,1.051
187.449846,-0.6210,0.4705,-1.0618,1.317
187.475883,-0.6687,0.5360,-0.8495,1.207
187.501739,-0.8961,0.4346,-0.2576,1.029
187.527560,-1.1238,0.4239,-0.0672,1.203
187.554002,-1.0754,0.4808,-0.1820,1.192
187.579766,-1.1866,0.3652,-0.0939,1.245
187.606531,-1.1993,0.2639,-0.3140,1.267
187.633413,-1.2203,0.1891,-0.6345,1.388
187.659131,-1.4670,0.1952,-0.4176,1.538
187.701054,-1.4686,0.0657,-0.0538,1.471
187.728881,-1.0612,0.0398,0.0472,1.063
187.755834,-0.7730,0.1102,-0.0406,0.782
187.780113,-0.8986,0.0163,-0.1141,0.906
187.807359,-1.1419,-0.0595,-0.2011,1.161
187.830380,-1.1206,-0.1776,-0.3081,1.176
187.853685,-1.0161,-0.3353,-0.1520,1.081
187.879514,-1.2694,-0.2962,0.0888,1.307
187.906832,-1.9110,-0.4055,0.3346,1.982
187.933230,-1.7297,-0.4509,0.3463,1.821
187.958670,-1.2328,0.2716,0.4028,1.325
187.983090,-0.8189,0.9541,0.2000,1.273
188.009143,-0.7361,1.0523,-0.4906,1.375
188.033441,-0.3347,1.4444,-0.4481,1.549
188.057346,-0.3026,1.4512,-0.2922,1.511
188.080775,-0.4337,1.3066,-0.4415,1.446
188.104740,-0.4256,1.2688,-0.3176,1.375
188.129411,-0.4539,1.2364,-0.2977,1.350
188.155674,-0.6965,0.9968,-0.0645,1.218
188.180713,-0.6587,0.7999,0.3287,1.087
188.206871,-0.2925,0.7918,0.5368,1.000
188.233535,-0.3251,0.7508,0.4313,0.925
188.252976,-0.4815,0.6616,0.1399,0.830
188.275546,-0.4994,0.4373,0.1723,0.686
188.297746,-0.0718,0.2206,0.8330,0.865
188.320278,0.0600,0.3322,1.3907,1.431
188.343641,-0.2765,0.2362,1.5701,1.612
188.366160,-0.3628,0.1537,1.6148,1.662
188.390237,0.0039,0.2883,1.6551,1.680
188.413803,0.1172,0.5089,1.3823,1.478
188.435752,0.0424,0.6895,1.1733,1.362
188.464134,-0.0349,0.6956,1.0616,1.270
188.487822,0.0612,0.7270,1.1860,1.392
188.512272,-0.0100,0.7014,1.2278,1.414
188.537922,-0.1265,0.5883,1.1685,1.314
188.563902,-0.1476,0.4517,1.2088,1.299
188.588843,-0.1519,0.2737,1.3048,1.342
188.613595,-0.4229,0.3652,1.2207,1.343
188.636698,-0.6289,0.5810,0.9568,1.284
188.658449,-0.3163,0.6641,0.5374,0.911
188.679710,-0.0097,0.7246,0.2969,0.783
188.703987,0.0412,0.7787,-0.0249,0.780
188.726490,-0.1211,0.7789,-0.3843,0.877
188.759062,-0.3435,0.8273,-0.2202,0.922
188.784222,-0.4246,0.9001,0.2964,1.038
188.809093,0.1199,1.1971,0.6901,1.387
188.834596,0.3989,1.0816,0.7521,1.377
188.858579,0.5203,0.9729,0.6747,1.293
188.884816,0.4463,0.9289,0.7909,1.299
188.911054,0.2814,0.8192,0.8220,1.194
188.937283,0.1551,0.8590,0.6607,1.095
188.964065,0.0551,0.7168,0.4247,0.835
188.989587,0.1712,0.7149,0.3825,0.829
189.016173,0.2030,0.7049,0.2884,0.788
189.042881,0.2550,0.6587,0.1734,0.727
189.068786,0.4120,0.6347,0.2078,0.785
189.096150,0.5276,0.7440,0.2007,0.934
189.123516,0.3476,0.7938,0.0507,0.868
189.149181,0.2410,0.7938,-0.0342,0.830
189.175874,0.3356,0.8273,0.0329,0.893
189.200575,0.3681,0.9010,0.1284,0.982
189.224784,0.5145,1.1155,0.1839,1.242
189.251023,0.4006,1.1654,0.0064,1.232
189.279256,0.2616,0.9888,-0.3054,1.067
189.299250,0.5186,1.2248,-0.0672,1.332
189.320367,0.3808,1.1495,0.0470,1.212
189.345467,0.3114,1.1891,0.1294,1.236
189.368878,0.2369,1.1614,0.1133,1.191
189.391413,0.3090,1.0662,0.0355,1.111
189.419610,0.4871,0.9301,-0.0499,1.051
189.443013,0.6237,0.9457,-0.0406,1.134
189.467650,0.6422,0.9315,-0.1335,1.139
189.493947,0.5706,0.8964,-0.4158,1.141
189.519031,0.5128,0.8146,-0.6274,1.149
189.542908,0.5775,0.7449,-0.6187,1.127
189.568749,0.6193,0.6159,-0.3494,0.941
189.594808,0.8941,0.7134,-0.0631,1.146
189.620643,1.1215,0.7862,0.0424,1.370
189.647489,1.2655,0.7924,0.1946,1.506
189.672655,1.2669,0.7940,0.5899,1.607
189.696281,1.1079,0.8539,0.9945,1.716
189.720688,1.0595,0.9280,1.2393,1.876
189.745127,0.5226,0.6529,1.5617,1.772
189.771428,0.2664,0.5096,1.6314,1.730
189.797882,0.1318,0.5267,1.5669,1.658
189.824071,-0.0154,0.4984,1.1997,1.299
189.850597,-0.0571,0.6274,0.9232,1.118
189.876396,-0.2721,0.5683,0.6766,0.925
189.904187,-0.3447,0.6103,0.6021,0.924
189.930090,-0.5357,0.6907,0.5042,1.009
189.955858,-0.5273,0.6245,0.5222,0.970
189.982721,-0.3801,0.5448,0.6290,0.915
190.009260,-0.1751,0.5025,0.6385,0.831
190.036085,-0.0752,0.4840,0.4731,0.681
190.062949,-0.0137,0.5697,0.2566,0.625
190.090845,0.0659,0.7676,0.1725,0.790
190.116523,0.1348,0.9868,0.1110,1.002
190.143551,-0.0547,1.1214,0.5349,1.244
190.171028,-0.3776,1.1556,1.1308,1.660
190.197860,-0.6271,0.9958,1.3064,1.758
190.224448,-0.6051,0.9233,1.2796,1.690
190.249694,-0.8309,0.7281,1.0914,1.553
190.289599,-0.8917,0.5976,0.9547,1.437
190.315331,-0.4835,0.3357,0.6901,0.907
190.341216,-0.2247,0.2160,0.6053,0.681
190.363527,-0.1979,0.0256,0.4956,0.534
190.404842,-0.4344,-0.0292,0.3239,0.543
190.445911,-0.4551,0.0176,0.1513,0.480
190.471648,0.5564,0.4882,0.7988,1.089
190.497189,-0.5106,0.5966,1.2314,1.461
190.522402,-1.3335,0.6406,1.1921,1.900
190.548637,-0.6587,0.9159,1.1210,1.590
190.574755,-0.4913,1.1715,1.0292,1.635
190.601640,-1.3757,1.1530,1.1892,2.153
190.627183,-1.4739,0.9888,1.2225,2.155
190.653557,-0.9623,1.1439,0.7174,1.658
190.679735,-1.1824,1.0095,0.5083,1.636
190.704903,-0.9191,0.8202,1.3981,1.863
190.731328,-0.7873,0.8621,1.2671,1.723
190.755451,-0.4534,0.9609,0.5325,1.188
190.781667,-0.9308,0.4471,0.9004,1.370
190.806583,-1.3608,0.4591,1.0128,1.757
190.832952,-0.6098,0.7032,-0.0594,0.933
190.875289,-0.2653,0.7647,-0.8268,1.157
190.905662,-1.2396,0.6853,0.0218,1.417
190.932225,-0.9848,0.5883,0.1741,1.160
190.958306,-1.1814,0.5835,0.8582,1.572
190.984815,-1.4723,0.5560,0.7455,1.741
191.010627,-0.7918,0.5025,0.1073,0.944
191.034814,-0.6967,0.4376,-0.1428,0.835
191.057840,-0.9164,0.2385,0.0172,0.947
191.083636,-0.9476,0.2031,0.2977,1.014
191.112349,-0.8282,0.2229,0.4179,0.954
191.139147,-0.7761,0.0794,0.2325,0.814
191.165141,-0.7644,0.0352,0.0516,0.767
191.191739,-1.0657,0.1074,0.0221,1.071
191.217701,-1.3789,0.0122,0.0213,1.379
191.244516,-1.6587,-0.3002,0.2537,1.705
191.270781,-1.8167,-0.3730,0.6221,1.956
191.297627,-1.5424,-0.2333,0.9791,1.842
191.325196,-0.9394,0.1330,1.0040,1.381
191.353014,-0.5639,0.6460,0.5906,1.041
191.380685,-0.4253,0.9670,-0.0056,1.056
191.408166,-0.6398,1.0618,-0.2468,1.264
191.428798,-0.6235,1.2118,0.1643,1.373
191.473166,-0.8404,1.3156,0.5691,1.662
191.517756,-0.8045,1.1695,0.6933,1.580
191.550830,-0.2462,0.8661,0.5904,1.077
191.575243,-0.0887,0.5775,0.8831,1.059
191.602630,0.2096,0.3037,0.8349,0.913
191.630944,0.4414,0.1913,0.7641,0.903
191.657377,0.3673,0.0962,0.4275,0.572
191.683562,0.3825,-0.0481,0.2212,0.445
191.710251,0.5597,-0.0828,0.2977,0.639
191.736623,0.7891,0.2770,0.8652,1.203
191.762855,0.3703,0.0906,0.7651,0.855
191.788401,0.2019,0.1586,1.0211,1.053
191.816271,0.1947,0.1823,1.4357,1.460
191.844240,-0.0263,0.1502,1.9954,2.001
191.872051,0.0232,0.0361,2.1535,2.154
191.899302,0.1732,0.0701,2.0135,2.022
191.925897,0.1746,0.1190,1.6751,1.688
191.952758,0.0454,0.1908,1.3409,1.355
191.980830,-0.1437,0.2250,1.1338,1.165
192.007650,-0.0899,0.1339,0.6512,0.671
192.035163,-0.0452,0.0587,0.7001,0.704
192.062133,-0.2306,0.1039,0.3473,0.430
192.089659,-0.3032,0.0711,0.3326,0.456
192.116830,-0.1856,-0.0404,0.5239,0.557
192.144292,0.0991,0.1002,0.6666,0.681
192.170850,-0.1686,0.0571,0.4469,0.481
192.197941,-0.3032,0.0809,0.3879,0.499
192.222566,-0.1835,0.2138,0.8328,0.879
192.247188,-0.1488,0.4381,1.4037,1.478
192.273867,-0.4474,0.4261,1.5811,1.698
192.300131,-0.4971,0.4928,1.7453,1.880
192.326734,-0.4427,0.5397,1.7746,1.907
192.354159,-0.4544,0.5814,1.5596,1.725
192.381196,-0.4312,0.5532,1.1953,1.386
192.407866,-0.1774,0.5709,0.7066,0.926
192.434294,-0.0356,0.5387,0.3372,0.637
192.460770,-0.0088,0.5028,0.2671,0.569
192.483363,-0.2025,0.4877,0.4138,0.671
192.514939,-0.3046,0.4156,0.6292,0.813
192.542994,-0.2462,0.2756,0.9011,0.974
192.567965,-0.4058,0.2509,1.0194,1.126
192.591786,-0.5795,0.2719,0.9982,1.186
192.615458,-0.5902,0.2441,1.1567,1.321
192.640248,-0.6184,0.3189,1.2926,1.468
192.665324,-0.7011,0.6015,1.3331,1.622
192.692086,-0.9418,0.6052,1.3234,1.733
192.720178,-0.9435,0.3692,1.4115,1.737
192.747401,-0.6965,0.2470,1.3937,1.577
192.780916,-0.4622,0.1966,1.2571,1.354
192.810486,-0.2819,0.1451,1.0651,1.111
192.835297,0.0212,0.1468,0.9219,0.934
192.862491,0.1553,0.1402,0.8132,0.840
192.893319,-0.0471,0.1561,0.7521,0.770
192.924063,-0.2636,0.1764,0.9153,0.969
192.950106,-0.1766,0.2436,1.0382,1.081
192.976758,-0.3613,0.3501,0.9281,1.056
193.002521,-0.3980,0.4214,0.7392,0.939
193.028893,-0.2478,0.4581,0.7020,0.874
193.055661,-0.2187,0.4813,0.7834,0.945
193.081933,-0.4324,0.4349,0.8252,1.028
193.108041,-0.4146,0.4691,0.9180,1.111
193.134591,-0.5431,0.2958,0.9991,1.175
193.160430,-0.3566,0.2697,1.1506,1.234
193.188230,-0.1463,0.3047,1.1841,1.231
193.214092,-0.2299,0.3384,1.2205,1.287
193.240179,-0.6152,0.3328,1.2139,1.401
193.266871,-0.4852,0.3716,1.1059,1.264
193.293213,-0.2213,0.3228,0.9649,1.041
193.320058,-0.2108,0.2814,0.9571,1.020
193.346676,-0.3484,0.2385,0.9624,1.051
193.373157,-0.3445,0.2155,0.8816,0.971
193.399976,-0.3320,0.1922,0.9080,0.986
193.446827,-0.4544,0.1278,1.0120,1.117
193.473265,-0.7481,0.1700,1.3226,1.529
193.498944,-0.7913,0.2404,1.6465,1.843
193.522957,-0.9228,0.2988,1.5510,1.829
193.561808,-0.8932,0.3904,1.2134,1.556
193.604051,-0.6163,0.4899,0.9225,1.213
193.629001,-0.4014,0.4312,0.7243,0.934
193.654378,-0.1661,0.4532,0.5200,0.709
193.680259,0.0617,0.4906,0.3637,0.614
193.706048,0.2322,0.5165,0.2190,0.607
193.732647,0.3395,0.5726,0.1331,0.679
193.758619,0.1944,0.5903,0.0532,0.624
193.783718,0.0058,0.7332,0.1541,0.749
193.811629,-0.0633,0.8490,0.9332,1.263
193.836243,-0.1595,0.9299,2.6996,2.860
193.862583,-0.8353,0.6492,3.2847,3.451
193.887633,-1.1712,0.5676,2.7408,3.034
193.913716,-0.8683,0.5341,1.7916,2.061
193.940236,-0.4830,0.3885,1.0580,1.226
193.966176,-0.2590,0.1913,0.8579,0.916
193.992820,-0.2042,-0.0085,0.5696,0.605
194.016404,-0.1255,-0.0160,0.4431,0.461
194.040669,-0.1370,0.0228,0.3451,0.372
194.064830,-0.3024,0.0538,0.2249,0.381
194.087876,-0.4351,0.1337,0.1250,0.472
194.112614,-0.3161,0.3035,0.0336,0.439
194.137545,-0.1241,0.4738,0.0238,0.490
194.162776,-0.1458,0.5756,0.1396,0.610
194.187119,-0.1223,0.7300,0.5442,0.919
194.213822,0.0840,0.8336,1.1377,1.413
194.239597,-0.0787,0.7969,1.4384,1.646
194.265730,-0.1218,0.7347,1.3986,1.584
194.291547,0.0652,0.6352,1.3272,1.473
194.316985,0.0666,0.4652,1.4415,1.516
194.341888,-0.0869,0.2870,1.5850,1.613
194.367943,-0.1742,0.1884,1.6339,1.654
194.394035,-0.2736,0.1099,1.5743,1.602
194.419538,-0.3333,0.1957,1.4743,1.524
194.445861,-0.3452,0.3548,1.2813,1.374
194.472034,-0.2702,0.4579,1.2598,1.367
194.497875,-0.1849,0.3965,1.3730,1.441
194.522847,-0.0628,0.2685,1.4266,1.453
194.549798,0.1521,0.0867,1.5405,1.550
194.570422,0.1448,-0.0815,1.5415,1.550
194.609444,0.0845,-0.1951,1.4294,1.445
194.652940,-0.0855,-0.2068,1.2726,1.292
194.675464,-0.2893,-0.0691,1.4240,1.455
194.696322,-0.5380,-0.0302,1.3407,1.445
194.724499,-0.5849,-0.0011,1.2383,1.369
194.747666,-0.4292,0.1024,1.1443,1.226
194.772860,-0.4470,0.1278,1.1555,1.246
194.797822,-0.5800,0.1337,1.2056,1.345
194.823311,-0.6916,0.1163,1.1074,1.311
194.849705,-0.6435,0.1327,0.8972,1.112
194.875655,-0.5338,0.1519,0.6644,0.866
194.901370,-0.3503,0.1930,0.4993,0.640
194.926643,-0.0698,0.2588,0.4721,0.543
194.952179,0.0845,0.3040,0.5836,0.663
194.977577,0.0309,0.3958,0.6649,0.774
195.003214,-0.2416,0.6203,0.6764,0.949
195.029240,-0.1676,0.7915,0.8154,1.149
195.055579,-0.0617,0.8099,1.2574,1.497
195.083092,-0.4595,0.5676,1.5542,1.717
195.107624,-0.8136,0.2993,1.4504,1.690
195.133730,-0.5895,0.2511,1.1115,1.283
195.158685,-0.2487,0.1982,0.9768,1.027
195.184678,-0.3381,0.1808,0.9920,1.064
195.210756,-0.5518,0.1568,0.8909,1.060
195.237964,-0.6855,0.1722,0.7614,1.039
195.263994,-0.6785,0.2487,0.6441,0.968
195.290095,-0.7319,0.2827,0.5344,0.949
195.317771,-0.6200,0.2988,0.4267,0.810
195.342424,-0.8316,0.3282,0.3825,0.972
195.366476,-1.1143,0.4410,0.1780,1.212
195.391422,-1.3613,0.5707,0.0216,1.476
195.413958,-1.3715,0.6758,0.3979,1.580
195.440674,-1.2299,0.7671,0.7287,1.622
195.468274,-1.2240,0.6970,0.8950,1.669
195.492622,-1.0435,0.5082,1.2813,1.729
195.518429,-0.7771,0.4200,1.4550,1.702
195.538608,-0.8033,0.3328,1.2931,1.558
195.562708,-0.8409,0.2069,0.8398,1.206
195.587132,-0.4964,0.2983,0.5428,0.794
195.609049,-0.2420,0.3953,0.4965,0.679
195.643075,-0.3782,0.3428,0.2962,0.590
195.670520,-0.7200,0.3874,0.0231,0.818
195.694559,-0.4917,0.3934,0.2173,0.666
195.718007,-0.2429,0.3951,0.4001,0.613
195.739905,-0.1761,0.3990,0.4489,0.626
195.765056,-0.2614,0.4500,0.3351,0.619
195.788997,-0.1385,0.4992,0.1562,0.541
195.814658,0.1543,0.5849,0.2227,0.645
